app_detail_url	country	created_for	data_sources	developers	lang	platforms	source_code_url	summary	technology	title	url
http://www.data.gov/applications?q=&currentpage=32	United States				EN			Trash Backwards will connect you with current recycling information, Do It Yourself reuse and upcycle tutorials that are easy to follow, reliable articles and infographics, upcycled products and durable alternatives to common single-use items, and links to non-profits and other groups who will benefit greatly from the stuff you’re done with. Currently includes Massachusetts and Washington.		TrashBackwards	http://trashbackwards.com/	
http://www.data.gov/applications?q=&currentpage=32	United States				EN			The NHTS is the authoritative source of national data on the travel behavior of the American public. The dataset allows analysis of daily travel by all modes, including characteristics of the people traveling, their household, and their vehicles.		Travel Habits – National Household Travel Survey	http://nhts.ornl.gov/	
http://www.data.gov/applications?q=&currentpage=32	United States				EN			Find green government opportunities for small businesses. The app based on your current location retrieves all the government programs and then allows you to share your favorite program on Facebook.		Traveling Entrepreneur	http://entrepreneurapps.codeplex.com/	
http://www.data.gov/applications?q=&currentpage=32	United States				EN			Mapping application to find truck stops with electric connections for idling reduction.		Truck Stop Electrification Locator	http://www.afdc.energy.gov/afdc/locator/tse/	
http://www.data.gov/applications?q=&currentpage=32	United States				EN			The Dashboard is intended to spur and inform conversations about how to improve educational results.		U.S. Education Dashboard	http://dashboard.ed.gov/	
http://www.data.gov/applications?q=&currentpage=32	United States				EN			The Energy Information Administration is the statistical branch of the Department of Energy that collects and analyzes data on all energy resources and markets.		U.S. Energy Information Administration	http://www.eia.gov/	
http://www.data.gov/applications?q=&currentpage=32	United States				EN			Average solar resource available to photovoltaic and concentrating solar technologies across the US at a 10 km scale.		U.S. Solar Resource Maps	http://www.nrel.gov/gis/solar.html	
http://www.data.gov/applications?q=&currentpage=32	United States				EN			The US Department of Energy’s Buildings site provides information on technical and financial resources and programs that contribute research and development into building energy efficiency and use of renewable energy technology on buildings. The buildings website provides links to the EERE Buildings Energy Data Book and a searchable publications library.		US Department of Energy – Energy Efficiency & Renewable Energy: National Weatherization Training Portal	https://trainingportal.ee.doe.gov/nwtp/login.php?target=&soap_pw=&ext_uid=&cookies=nocookies&client_id=WEB1-1_0_4&lang=en	
http://www.data.gov/applications?q=&currentpage=32	United States				EN			This application presents historical foreign aid data (ranging from 1951 to 2008) from three branches of the US Government: the United States Agency for International Development (USAID), the Department of Agriculture and the Department of State. Users may retrieve foreign aid data for specific countries by clicking on the provided world map (shaded based on total foreign aid received). Upon clicking on a desired country, three kinds of information are presented: Aid Figures, News Articles (retrieved through the New York Times Article Search API), and the CIA World Fact book. This mashup is hosted at RPI.		US Global Aid	http://data-gov.tw.rpi.edu/demo/USForeignAid/demo-1554.html	
http://www.data.gov/applications?q=&currentpage=33	United States				EN			The 2012 USDA Plant Hardiness Zone Map is the standard by which gardeners and growers can determine which plants are most likely to thrive at a location. The map is based on the average annual minimum winter temperature, divided into 10-degree F zones.		USDA Plant Hardiness Zone Map	http://planthardiness.ars.usda.gov/PHZMWeb/	
http://www.data.gov/applications?q=&currentpage=33	United States				EN			Mapping application for oil and gas and geothermal resources across the U.S.		USGS Energy Vision	http://energy.usgs.gov/Tools/EnVisionSplash.aspx	
http://www.data.gov/applications?q=&currentpage=33	United States				EN			USGSted (USGS Tweet Earthquake Dispatch) distributes alerts for earthquakes worldwide with magnitudes of 5.5 and above. @USGSted earthquake tweets contain a magnitude descriptor, location, origin time, and a link to the USGS webpage with the most recent information about the event. After some significant earthquakes, @USGSted will also tweet supplementary information about the event.		USGS Tweet Earthquake Dispatch (TED)	http://earthquake.usgs.gov/earthquakes/ted/	
http://www.data.gov/applications?q=&currentpage=33	United States				EN			VA’s Blue Button allows you to access and download your information from your My HealtheVet personal health record into a very simple text file or PDF that can be read, printed, or saved on any computer.		VA Blue Button	www.va.gov/bluebutton	
http://www.data.gov/applications?q=&currentpage=33	United States				EN			This U.S. vegetative crop condition tool provides satellite-based U.S. crop condition vegetation assessment and monitoring web service; provides data exploration and visualization tools; delivers public dissemination of NASS geospatial vegetation condition; and decision support tools providing open quantitative access, interactive visualization, web based data dissemination, and geospatial queries.		VegScape	http://nassgeodata.gmu.edu/VegScape/	
http://www.data.gov/applications?q=&currentpage=33	United States				EN			Cycling has many advantages over driving, but both have a common dilemma: where to park. Need to find a bike rack? If you’re in Seattle, VeloRacks offers detailed information about nearby bike racks and businesses. (Powered by Seattle city data.)		VeloRacks	http://www.veloracks.com/ 	
http://www.data.gov/applications?q=&currentpage=33	United States				EN			This dynamic chart lets you explore and visualize how much money is spent on energy in the U.S. and how much energy consumption is powered by renewables.		Visualization of United States EIA SEDS data	http://en.openei.org/wiki/Visualization_of_United_States_EIA_SEDS_data	
http://www.data.gov/applications?q=&currentpage=33	United States				EN			Web Soil Survey (WSS) provides soil data and information produced by the National Cooperative Soil Survey. It is operated by the USDA Natural Resources Conservation Service (NRCS) and provides access to the largest natural resource information system in the world.		Web Soil Survey	http://websoilsurvey.nrcs.usda.gov/app/HomePage.htm	
http://www.data.gov/applications?q=&currentpage=33	United States				EN			The Gallup-Healthways Well-Being Index is the first-ever daily assessment of U.S. residents' health and well-being. By interviewing at least 1,000 U.S. adults every day, the Well-Being Index provides real-time measurement and insights needed to improve health, increase productivity, and lower healthcare costs.		Well-Being Index	http://wbi.meyouhealth.com/	
http://www.data.gov/applications?q=&currentpage=33	United States				EN			Beginning with product recalls, WeMakeItSafer will tell you if something you own is, or already was, recalled. Whether you are a manufacturer, consumer, or reseller, find the latest information about recalls and safe products.		WeMakeItSafer	http://wemakeitsafer.com/	
http://www.data.gov/applications?q=&currentpage=34	United States				EN			Graphic exploring the relation of oil price and oil consumption.		What Drives Crude Oil Prices?	http://www.eia.gov/finance/markets/demand-oecd.cfm	
http://www.data.gov/applications?q=&currentpage=34	United States				EN			Where are the Jobs? (by SymSoft) allows users to interactively explore the salary and job statistics for various occupations at national, state and regional levels.		Where are the jobs?	http://www.where-are-the-jobs.com	
http://www.data.gov/applications?q=&currentpage=34	United States				EN			Average categorical breakdown of annual US residential energy costs.		Where Does my Money Go?	http://www.energystar.gov/index.cfm?c=products.pr_where_money	
http://www.data.gov/applications?q=&currentpage=34	United States				EN			Riding the bus should be simple.  This app helps you determine the best bus route within the city of Seattle, Washington.		WhichBus	http://www.whichbus.org/about	
http://www.data.gov/applications?q=&currentpage=34	United States				EN			This demonstration lets users search visitors and visitees of the White House. The top 100 most frequently visited people in the White House are listed. This mashup is hosted at RPI.		White House Visitor Search	http://data-gov.tw.rpi.edu/demo/stable/white-house-visitor/top100-visitees.php	
http://www.data.gov/applications?q=&currentpage=34	United States				EN			Map of Wind Farms.		Wind Farms	http://en.openei.org/wiki/Map_of_Wind_Farms	
http://www.data.gov/applications?q=&currentpage=34	United States				EN			WISER is a system designed to assist first responders in hazardous material incidents, providing a wide range of information on hazardous substances.		Wireless Information System for Emergency Responders	http://wiser.nlm.nih.gov/	
http://www.data.gov/applications?q=&currentpage=34	United States				EN			The Wireless Spectrum Research & Development Senior Steering Group’s Testbed Information Portal provides information about spectrum testing facilities to government, academic, and industry researchers in need of such facilities.		Wireless Spectrum Research & Development Senior Steering Group’s Testbed Information Portal	http://www.nitrd.gov/Subcommittee/wsrd/Testbeds/map.aspx	
http://www.data.gov/applications?q=&currentpage=34	United States				EN			Community Maps provides Wisconsin's local law enforcement and Traffic Safety Commissions with an online interface for visualizing and mapping crash data. Fatal crash locations are mapped from 2001 to the present, using FARS- or locally-mapped coordinates.		Wisconsin Community Maps	http://transportal.cee.wisc.edu/partners/community-maps/	
http://www.data.gov/applications?q=&currentpage=34	United States				EN			Geologic maps from around the world from the U.S. Geological Survey.		World Geologic Maps	http://energy.usgs.gov/OilGas/AssessmentsData/WorldPetroleumAssessment/WorldGeologicMaps.aspx	
http://www.data.gov/applications?q=&currentpage=35	United States				EN			YAKB.us is a real time bus notification system that uses voice and SMS.		YAKB.us	www.yakb.us	
